crop_id,scene_id,disaster,damage_label,label_id,pre_crop_path,post_crop_path,crop_width,crop_height,polygon_area
socal-fire_00000302__b0000,socal-fire_00000302,socal-fire,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00000302__b0000.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00000302__b0000.jpg,46,47,612.9701251333679
hurricane-harvey_00000467__b0003,hurricane-harvey_00000467,hurricane-harvey,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0003.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0003.jpg,88,86,1558.8474497945124
santa-rosa-wildfire_00000203__b0159,santa-rosa-wildfire_00000203,santa-rosa-wildfire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000203__b0159.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000203__b0159.jpg,73,73,1157.2203413903715
santa-rosa-wildfire_00000049__b0035,santa-rosa-wildfire_00000049,santa-rosa-wildfire,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000049__b0035.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000049__b0035.jpg,98,98,1852.2301767234833
hurricane-harvey_00000159__b0003,hurricane-harvey_00000159,hurricane-harvey,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000159__b0003.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000159__b0003.jpg,84,84,1036.119326341009
hurricane-michael_00000061__b0018,hurricane-michael_00000061,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000061__b0018.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000061__b0018.jpg,61,62,1080.797787582466
hurricane-michael_00000281__b0071,hurricane-michael_00000281,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000281__b0071.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000281__b0071.jpg,49,49,811.9999999837685
mexico-earthquake_00000181__b0269,mexico-earthquake_00000181,mexico-earthquake,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000181__b0269.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000181__b0269.jpg,166,239,4779.692069891212
hurricane-harvey_00000402__b0034,hurricane-harvey_00000402,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000402__b0034.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000402__b0034.jpg,160,160,3159.5749100427574
hurricane-michael_00000206__b0021,hurricane-michael_00000206,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000206__b0021.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000206__b0021.jpg,53,52,869.0399771116122
mexico-earthquake_00000155__b0001,mexico-earthquake_00000155,mexico-earthquake,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000155__b0001.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000155__b0001.jpg,155,114,2142.374516217407
palu-tsunami_00000189__b0073,palu-tsunami_00000189,palu-tsunami,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000189__b0073.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000189__b0073.jpg,22,25,174.77513151676968
hurricane-michael_00000049__b0022,hurricane-michael_00000049,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000049__b0022.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000049__b0022.jpg,93,93,1980.0346389280348
guatemala-volcano_00000015__b0015,guatemala-volcano_00000015,guatemala-volcano,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/guatemala-volcano_00000015__b0015.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/guatemala-volcano_00000015__b0015.jpg,25,25,155.11776515745478
palu-tsunami_00000168__b0133,palu-tsunami_00000168,palu-tsunami,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000168__b0133.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000168__b0133.jpg,38,38,386.0535059593513
mexico-earthquake_00000105__b0046,mexico-earthquake_00000105,mexico-earthquake,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000105__b0046.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000105__b0046.jpg,61,61,1018.8770533931513
hurricane-michael_00000465__b0049,hurricane-michael_00000465,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000465__b0049.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000465__b0049.jpg,32,33,227.03722337150828
santa-rosa-wildfire_00000049__b0057,santa-rosa-wildfire_00000049,santa-rosa-wildfire,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000049__b0057.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000049__b0057.jpg,111,112,2522.2532863018514
palu-tsunami_00000006__b0470,palu-tsunami_00000006,palu-tsunami,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000006__b0470.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000006__b0470.jpg,58,58,616.7395946831748
hurricane-harvey_00000491__b0156,hurricane-harvey_00000491,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000491__b0156.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000491__b0156.jpg,79,79,1147.330868140939
hurricane-harvey_00000491__b0088,hurricane-harvey_00000491,hurricane-harvey,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000491__b0088.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000491__b0088.jpg,266,266,8626.486614596135
hurricane-florence_00000003__b0030,hurricane-florence_00000003,hurricane-florence,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000003__b0030.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000003__b0030.jpg,75,74,1483.4732212193687
hurricane-michael_00000012__b0030,hurricane-michael_00000012,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000012__b0030.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000012__b0030.jpg,86,87,1632.9999999640306
guatemala-volcano_00000015__b0049,guatemala-volcano_00000015,guatemala-volcano,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/guatemala-volcano_00000015__b0049.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/guatemala-volcano_00000015__b0049.jpg,53,41,770.2790894474784
guatemala-volcano_00000015__b0128,guatemala-volcano_00000015,guatemala-volcano,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/guatemala-volcano_00000015__b0128.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/guatemala-volcano_00000015__b0128.jpg,71,70,946.0696213898872
hurricane-harvey_00000467__b0164,hurricane-harvey_00000467,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0164.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0164.jpg,62,62,1236.8734259466676
hurricane-michael_00000136__b0014,hurricane-michael_00000136,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000136__b0014.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000136__b0014.jpg,76,77,1249.5000000577224
hurricane-harvey_00000402__b0067,hurricane-harvey_00000402,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000402__b0067.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000402__b0067.jpg,152,151,1561.1022714376568
mexico-earthquake_00000105__b0003,mexico-earthquake_00000105,mexico-earthquake,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000105__b0003.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000105__b0003.jpg,44,44,457.2755340765188
midwest-flooding_00000027__b0008,midwest-flooding_00000027,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000027__b0008.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000027__b0008.jpg,72,72,1309.9529905352217
palu-tsunami_00000168__b0094,palu-tsunami_00000168,palu-tsunami,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000168__b0094.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000168__b0094.jpg,44,44,449.1445406209791
hurricane-michael_00000061__b0051,hurricane-michael_00000061,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000061__b0051.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000061__b0051.jpg,70,70,1068.3515198810271
guatemala-volcano_00000015__b0129,guatemala-volcano_00000015,guatemala-volcano,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/guatemala-volcano_00000015__b0129.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/guatemala-volcano_00000015__b0129.jpg,35,36,500.77540669383427
hurricane-harvey_00000467__b0172,hurricane-harvey_00000467,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0172.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0172.jpg,55,55,1096.1782621855882
guatemala-volcano_00000015__b0052,guatemala-volcano_00000015,guatemala-volcano,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/guatemala-volcano_00000015__b0052.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/guatemala-volcano_00000015__b0052.jpg,59,58,1010.7663416269228
hurricane-michael_00000187__b0023,hurricane-michael_00000187,hurricane-michael,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000187__b0023.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000187__b0023.jpg,36,36,461.5086699254474
hurricane-florence_00000355__b0015,hurricane-florence_00000355,hurricane-florence,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000355__b0015.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000355__b0015.jpg,63,64,1044.3498432233498
mexico-earthquake_00000055__b0130,mexico-earthquake_00000055,mexico-earthquake,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000055__b0130.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000055__b0130.jpg,71,71,904.4827839420988
hurricane-florence_00000359__b0025,hurricane-florence_00000359,hurricane-florence,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000359__b0025.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000359__b0025.jpg,35,35,340.0401128949794
hurricane-harvey_00000289__b0035,hurricane-harvey_00000289,hurricane-harvey,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000289__b0035.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000289__b0035.jpg,70,71,803.4942841328481
hurricane-michael_00000049__b0001,hurricane-michael_00000049,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000049__b0001.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000049__b0001.jpg,40,48,857.4502823079334
santa-rosa-wildfire_00000203__b0116,santa-rosa-wildfire_00000203,santa-rosa-wildfire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000203__b0116.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000203__b0116.jpg,68,67,1018.185908343625
palu-tsunami_00000189__b0037,palu-tsunami_00000189,palu-tsunami,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000189__b0037.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000189__b0037.jpg,35,35,360.62237331472045
hurricane-harvey_00000491__b0115,hurricane-harvey_00000491,hurricane-harvey,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000491__b0115.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000491__b0115.jpg,59,41,519.0857838353926
hurricane-harvey_00000491__b0121,hurricane-harvey_00000491,hurricane-harvey,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000491__b0121.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000491__b0121.jpg,79,80,1461.0198109070673
palu-tsunami_00000168__b0180,palu-tsunami_00000168,palu-tsunami,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000168__b0180.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000168__b0180.jpg,42,41,640.5970710942469
hurricane-harvey_00000367__b0011,hurricane-harvey_00000367,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000367__b0011.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000367__b0011.jpg,85,85,2565.5892734044714
santa-rosa-wildfire_00000209__b0029,santa-rosa-wildfire_00000209,santa-rosa-wildfire,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000209__b0029.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000209__b0029.jpg,22,24,164.57714281508427
hurricane-harvey_00000467__b0001,hurricane-harvey_00000467,hurricane-harvey,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0001.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0001.jpg,38,46,860.4176986008248
hurricane-harvey_00000006__b0040,hurricane-harvey_00000006,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000006__b0040.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000006__b0040.jpg,96,96,2093.3929743626986
hurricane-michael_00000206__b0069,hurricane-michael_00000206,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000206__b0069.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000206__b0069.jpg,42,41,455.9999999683378
hurricane-florence_00000031__b0001,hurricane-florence_00000031,hurricane-florence,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000031__b0001.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000031__b0001.jpg,27,27,228.6700700663117
mexico-earthquake_00000151__b0103,mexico-earthquake_00000151,mexico-earthquake,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000151__b0103.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000151__b0103.jpg,63,63,1106.067568897268
